CLUSTERID1	CLUSTERID2	DeltaMZ	MEH	Cosine	OtherScore	ComponentIndex	EdgeAnnotation
1950701	1956977	-1.003	1950701	0.9538	1950701.0	92	isotope_13C:H
3180200	3180444	-54.996	3180200	0.8386	3180200.0	93	C2HNO
2430223	2609832	-56.063	2430223	0.717	2430223.0	94	C4H8
2430209	2430235	0.000	2430209	0.7173	2430209.0	94	 
2430223	2430237	0.001	2430223	0.71	2430223.0	94	 
2609832	2609848	0.001	2609832	0.7081	2609832.0	94	 
2430209	2430223	0.000	2430209	0.7925	2430209.0	94	 
2430237	2430238	-0.002	2430237	0.7075	2430237.0	94	 
2430223	2430238	-0.001	2430223	0.7262	2430223.0	94	 
2430209	2430236	0.000	2430209	0.7494	2430209.0	94	 
2430209	2609832	-56.063	2430209	0.8062	2430209.0	94	C4H8
2339845	2340070	-0.001	2339845	0.8627	2339845.0	95	 
2024478	2024702	0.000	2024478	0.9358	2024478.0	95	 
2024702	2528555	-119.010	2024702	0.7851	2024702.0	95	 
2024629	2225605	-43.990	2024629	0.7909	2024629.0	95	CO2
2225605	2528601	-75.021	2225605	0.7955	2225605.0	95	CH3N2O2:C6H3
2528555	2528601	0.000	2528555	0.92	2528555.0	95	 
2016801	2024478	-2.016	2016801	0.8064	2016801.0	95	H2
2024478	2024759	0.000	2024478	0.8293	2024478.0	95	 
2137742	2339845	-43.990	2137742	0.7897	2137742.0	95	CO2
2137838	2137856	-0.001	2137838	0.959	2137838.0	95	 
2137742	2340070	-43.991	2137742	0.8326	2137742.0	95	CO2
2137856	2340070	-43.989	2137856	0.8838	2137856.0	95	CO2
2137893	2339845	-43.989	2137893	0.8186	2137893.0	95	CO2
2024708	2528555	-119.010	2024708	0.8419	2024708.0	95	 
2024478	2024629	0.001	2024478	0.8856	2024478.0	95	 
2024629	2528534	-119.010	2024629	0.7859	2024629.0	95	 
2024708	2528601	-119.010	2024708	0.8189	2024708.0	95	 
2016686	2137838	-26.016	2016686	0.8993	2016686.0	95	C2H2
2137742	2137838	-0.001	2137742	0.885	2137742.0	95	 
2024591	2024708	0.000	2024591	0.891	2024591.0	95	 
2528534	2528555	-0.001	2528534	0.891	2528534.0	95	 
2016686	2137742	-26.015	2016686	0.7861	2016686.0	95	C2H2
2024591	2024759	0.000	2024591	0.7823	2024591.0	95	 
2016686	2024629	-2.015	2016686	0.8407	2016686.0	95	H2
2528534	2528601	-0.001	2528534	0.8328	2528534.0	95	 
2016801	2024708	-2.016	2016801	0.8344	2016801.0	95	H2
2024591	2024702	0.000	2024591	0.9046	2024591.0	95	 
2130679	2137838	-2.910	2130679	0.7993	2130679.0	95	 
2016801	2137838	-26.016	2016801	0.8083	2016801.0	95	C2H2
2024478	2528601	-119.010	2024478	0.8224	2024478.0	95	 
2528601	2565613	-17.026	2528601	0.8044	2528601.0	95	adduct_rel_H_NH4 or NH3
2137838	2339845	-43.989	2137838	0.8291	2137838.0	95	CO2
2024478	2528555	-119.010	2024478	0.8532	2024478.0	95	 
2137856	2138047	0.003	2137856	0.8054	2137856.0	95	 
2528555	2565613	-17.026	2528555	0.8164	2528555.0	95	adduct_rel_H_NH4 or NH3
2024702	2225605	-43.989	2024702	0.842	2024702.0	95	CO2
2137742	2151856	-4.032	2137742	0.8002	2137742.0	95	H4
2024629	2024762	-0.001	2024629	0.8026	2024629.0	95	 
2024591	2225605	-43.989	2024591	0.8335	2024591.0	95	CO2
2024708	2225605	-43.989	2024708	0.849	2024708.0	95	CO2
2024629	2024708	-0.001	2024629	0.839	2024629.0	95	 
2528534	2565613	-17.027	2528534	0.7906	2528534.0	95	adduct_rel_H_NH4 or NH3
2130679	2137893	-2.910	2130679	0.8175	2130679.0	95	 
2024702	2024708	0.000	2024702	0.8915	2024702.0	95	 
2137838	2340070	-43.990	2137838	0.9168	2137838.0	95	CO2
2024629	2137856	-24.002	2024629	0.7856	2024629.0	95	C2
2137742	2147861	-2.016	2137742	0.788	2137742.0	95	H2
2137742	2138047	0.001	2137742	0.7944	2137742.0	95	 
2024591	2528555	-119.010	2024591	0.8233	2024591.0	95	 
2137893	2138047	0.002	2137893	0.8253	2137893.0	95	 
2016686	2016801	0.000	2016686	0.8688	2016686.0	95	 
2024478	2024708	0.000	2024478	0.9416	2024478.0	95	 
2016686	2024708	-2.016	2016686	0.8878	2016686.0	95	H2
2024702	2137856	-24.001	2024702	0.7909	2024702.0	95	C2
2130679	2339845	-46.899	2130679	0.742	2130679.0	95	 
2137856	2339845	-43.988	2137856	0.8001	2137856.0	95	CO2
2024629	2024702	-0.001	2024629	0.9168	2024629.0	95	 
2281791	2339845	-12.996	2281791	0.761	2281791.0	95	 
2137856	2137893	0.001	2137856	0.8973	2137856.0	95	 
2137838	2151856	-4.031	2137838	0.8383	2137838.0	95	H4
2016686	2137893	-26.016	2016686	0.8141	2016686.0	95	C2H2
2137838	2138047	0.002	2137838	0.7909	2137838.0	95	 
2225605	2528555	-75.021	2225605	0.8549	2225605.0	95	CH3N2O2:C6H3
2281747	2340070	-12.997	2281747	0.7405	2281747.0	95	 
2137742	2137856	-0.002	2137742	0.8657	2137742.0	95	 
2016801	2024702	-2.016	2016801	0.7773	2016801.0	95	H2
2137838	2137893	0.000	2137838	0.9157	2137838.0	95	 
2016686	2024478	-2.016	2016686	0.8743	2016686.0	95	H2
2281791	2340070	-12.997	2281791	0.8474	2281791.0	95	 
2137893	2151856	-4.031	2137893	0.8388	2137893.0	95	H4
2137893	2340070	-43.990	2137893	0.862	2137893.0	95	CO2
2016686	2024702	-2.016	2016686	0.8377	2016686.0	95	H2
2024702	2024759	0.000	2024702	0.8596	2024702.0	95	 
2024591	2024762	0.000	2024591	0.8104	2024591.0	95	 
2137742	2137893	-0.001	2137742	0.9547	2137742.0	95	 
2024591	2024629	0.001	2024591	0.833	2024591.0	95	 
2024478	2024591	0.000	2024478	0.9366	2024478.0	95	 
2339845	2340057	0.000	2339845	0.7482	2339845.0	95	 
2024629	2024813	0.000	2024629	0.7862	2024629.0	95	 
2225605	2528534	-75.020	2225605	0.7867	2225605.0	95	CH3N2O2:C6H3
2137856	2151856	-4.030	2137856	0.8375	2137856.0	95	H4
2016686	2024591	-2.016	2016686	0.8001	2016686.0	95	H2
2016686	2137856	-26.017	2016686	0.861	2016686.0	95	C2H2
2024478	2225605	-43.989	2024478	0.881	2024478.0	95	CO2
2340057	2340070	-0.001	2340057	0.8376	2340057.0	95	 
2130679	2137742	-2.909	2130679	0.8192	2130679.0	95	 
1939114	1939265	0.000	1939114	0.906	1939114.0	96	 
1835236	1950913	-28.030	1835236	0.9694	1835236.0	96	C2H4
2124688	2139922	-4.032	2124688	0.8325	2124688.0	96	H4
1939245	2124680	-43.989	1939245	0.9055	1939245.0	96	CO2
1950675	2139922	-43.990	1950675	0.8937	1950675.0	96	CO2
1945561	2055066	-28.031	1945561	0.9153	1945561.0	96	C2H4
1947403	1953226	-2.015	1947403	0.9084	1947403.0	96	H2
2124680	2140679	-4.032	2124680	0.8388	2124680.0	96	H4
1835246	1950880	-28.032	1835246	0.9858	1835246.0	96	C2H4
1828312	2050650	-54.045	1828312	0.933	1828312.0	96	C4H6
1879904	1884236	-1.003	1879904	0.8999	1879904.0	96	isotope_13C:H
1950695	2139922	-43.990	1950695	0.912	1950695.0	96	CO2
2050650	2050653	0.000	2050650	0.9369	2050650.0	96	 
1950844	1950913	0.002	1950844	0.9787	1950844.0	96	 
1835246	1950844	-28.033	1835246	0.9906	1835246.0	96	C2H4
1947410	2050653	-26.011	1947410	0.9156	1947410.0	96	C2H2
1835460	1950844	-28.033	1835460	0.9796	1835460.0	96	C2H4
1945555	1945667	0.000	1945555	0.922	1945555.0	96	 
1837030	1886556	-14.015	1837030	0.8982	1837030.0	96	methanol (-H2O):CH2
1835236	1950880	-28.031	1835236	0.9878	1835236.0	96	C2H4
2124680	2124688	0.000	2124680	0.883	2124680.0	96	 
1827015	1945555	-28.032	1827015	0.9408	1827015.0	96	C2H4
1835236	1835246	0.001	1835236	0.9965	1835236.0	96	 
1885133	1950844	-14.017	1885133	0.9268	1885133.0	96	methanol (-H2O):CH2
1947403	2055748	-28.030	1947403	0.9309	1947403.0	96	C2H4
1947403	1953248	-2.016	1947403	0.924	1947403.0	96	H2
1939265	1945776	-2.016	1939265	0.9142	1939265.0	96	H2
1835236	1835460	0.001	1835236	0.9878	1835236.0	96	 
1946300	2055066	-28.032	1946300	0.887	1946300.0	96	C2H4
1945664	1945776	0.000	1945664	0.9272	1945664.0	96	 
1835236	1885131	-14.015	1835236	0.9548	1835236.0	96	methanol (-H2O):CH2
1835186	1950695	-28.032	1835186	0.9006	1835186.0	96	C2H4
1945548	1945561	-0.001	1945548	0.9378	1945548.0	96	 
1947410	2050650	-26.011	1947410	0.9585	1947410.0	96	C2H2
1939227	1945606	-2.015	1939227	0.9002	1939227.0	96	H2
1835246	1835460	0.000	1835246	0.9851	1835246.0	96	 
1945470	1946300	0.000	1945470	0.8861	1945470.0	96	 
1879904	1886563	-2.016	1879904	0.8838	1879904.0	96	H2
2050653	2055748	-2.016	2050653	0.9497	2050653.0	96	H2
1827015	1945664	-28.032	1827015	0.9335	1827015.0	96	C2H4
2050422	2055738	-2.052	2050422	0.9002	2050422.0	96	 
1835460	1945719	-26.017	1835460	0.9418	1835460.0	96	C2H2
1879972	1947410	-14.019	1879972	0.9557	1879972.0	96	methanol (-H2O):CH2
1947469	1953226	-2.016	1947469	0.9053	1947469.0	96	H2
2124680	2132132	-2.016	2124680	0.8481	2124680.0	96	H2
1947410	2045900	-23.995	1947410	0.9064	1947410.0	96	 
1835460	1885131	-14.016	1835460	0.943	1835460.0	96	methanol (-H2O):CH2
1835246	1945759	-26.016	1835246	0.9423	1835246.0	96	C2H2
1879904	1940765	-11.999	1879904	0.9056	1879904.0	96	C
2043247	2044294	0.000	2043247	0.8108	2043247.0	96	 
1939335	1945555	-2.017	1939335	0.8417	1939335.0	96	H2
1835082	1835186	0.001	1835082	0.9053	1835082.0	96	 
2042899	2043247	0.000	2042899	0.9142	2042899.0	96	 
1835082	1950675	-28.031	1835082	0.9673	1835082.0	96	C2H4
1945620	1950880	-2.016	1945620	0.9349	1945620.0	96	H2
1950880	1997060	-14.015	1950880	0.9398	1950880.0	96	methanol (-H2O):CH2
1879904	2045900	-38.015	1879904	0.8835	1879904.0	96	C3H2
1945664	1945759	0.000	1945664	0.9372	1945664.0	96	 
2050422	2050650	-0.036	2050422	0.9445	2050422.0	96	 
1940765	1947410	-2.021	1940765	0.9519	1940765.0	96	 
1837030	1953226	-28.031	1837030	0.9619	1837030.0	96	C2H4
1879972	2050653	-40.030	1879972	0.9079	1879972.0	96	C3H4
1835236	1945719	-26.016	1835236	0.957	1835236.0	96	C2H2
1945470	1945561	-0.001	1945470	0.9251	1945470.0	96	 
1945620	1945719	-0.001	1945620	0.9888	1945620.0	96	 
1828312	1879972	-14.015	1828312	0.9456	1828312.0	96	methanol (-H2O):CH2
1827011	1827071	0.001	1827011	0.736	1827011.0	96	 
1945667	2042899	-23.999	1945667	0.8649	1945667.0	96	C2
1940765	1947469	-2.017	1940765	0.9147	1940765.0	96	H2
2055748	2069572	-2.016	2055748	0.894	2055748.0	96	H2
1835236	1945664	-26.015	1835236	0.9376	1835236.0	96	C2H2
1945528	1945606	0.000	1945528	0.9128	1945528.0	96	 
1879972	2055748	-42.046	1879972	0.8898	1879972.0	96	C3H6
1945528	1945561	-0.001	1945528	0.9299	1945528.0	96	 
2055738	2055767	-0.001	2055738	0.9376	2055738.0	96	 
1828109	2045900	-52.031	1828109	0.8302	1828109.0	96	C4H4
1837030	2055767	-54.047	1837030	0.9349	1837030.0	96	C4H6
1835246	1950913	-28.031	1835246	0.9657	1835246.0	96	C2H4
1945555	2043247	-23.999	1945555	0.8437	1945555.0	96	C2
1940765	1947403	-2.018	1940765	0.9595	1940765.0	96	H2
1886556	1953226	-14.016	1886556	0.8983	1886556.0	96	methanol (-H2O):CH2
1945620	2055066	-28.031	1945620	0.9244	1945620.0	96	C2H4
1879904	1947410	-14.020	1879904	0.9369	1879904.0	96	methanol (-H2O):CH2
1951654	2140679	-43.990	1951654	0.8229	1951654.0	96	CO2
1879904	1879972	-0.001	1879904	0.9286	1879904.0	96	 
1939335	2042899	-26.016	1939335	0.8177	1939335.0	96	C2H2
1828312	1947410	-28.034	1828312	0.9724	1828312.0	96	C2H4
1939245	1945606	-2.015	1939245	0.9077	1939245.0	96	H2
1835082	1939245	-24.000	1835082	0.8898	1835082.0	96	C2
1945732	1946300	0.000	1945732	0.8818	1945732.0	96	 
1939114	1945776	-2.016	1939114	0.8827	1939114.0	96	H2
1939227	2124680	-43.989	1939227	0.9201	1939227.0	96	CO2
2055770	2069572	-2.016	2055770	0.8833	2055770.0	96	H2
1886563	2069572	-42.047	1886563	0.8796	1886563.0	96	C3H6
1945548	1946300	0.000	1945548	0.9194	1945548.0	96	 
1950844	1950880	0.001	1950844	0.9925	1950844.0	96	 
1945719	1950844	-2.016	1945719	0.9535	1945719.0	96	H2
2050650	2055767	-2.017	2050650	0.953	2050650.0	96	H2
1938935	1945667	-2.017	1938935	0.9164	1938935.0	96	H2
1945623	1945664	0.001	1945623	0.9578	1945623.0	96	 
1835082	1945528	-26.015	1835082	0.9012	1835082.0	96	C2H2
1945776	1997060	-16.031	1945776	0.9369	1945776.0	96	CH4
1945470	1945528	0.000	1945470	0.9212	1945470.0	96	 
1879904	1947403	-14.017	1879904	0.9279	1879904.0	96	methanol (-H2O):CH2
1886563	2055748	-40.031	1886563	0.8957	1886563.0	96	C3H4
1835236	1950844	-28.032	1835236	0.9932	1835236.0	96	C2H4
1938935	1947469	-2.052	1938935	0.9071	1938935.0	96	 
1939114	1939245	0.000	1939114	0.9275	1939114.0	96	 
1945620	1945664	0.000	1945620	0.9668	1945620.0	96	 
2050422	2108586	-11.998	2050422	0.9237	2050422.0	96	C
1939245	1945528	-2.015	1939245	0.894	1939245.0	96	H2
1835236	1945623	-26.016	1835236	0.945	1835236.0	96	C2H2
1837030	1953248	-28.032	1837030	0.9624	1837030.0	96	C2H4
1945623	1950844	-2.016	1945623	0.938	1945623.0	96	H2
1945548	1945606	0.000	1945548	0.8937	1945548.0	96	 
1950880	1950913	0.001	1950880	0.9809	1950880.0	96	 
1835246	1945719	-26.017	1835246	0.9587	1835246.0	96	C2H2
2044058	2044457	0.000	2044058	0.7102	2044058.0	96	 
1939335	1945776	-2.017	1939335	0.9025	1939335.0	96	H2
1945623	1945719	0.000	1945623	0.9878	1945623.0	96	 
1945719	1945759	0.001	1945719	0.9477	1945719.0	96	 
1827015	1997060	-44.063	1827015	0.9159	1827015.0	96	C3H8
1945623	1950880	-2.015	1945623	0.9408	1945623.0	96	H2
1953226	1953248	-0.001	1953226	0.9814	1953226.0	96	 
1945719	1950880	-2.015	1945719	0.9531	1945719.0	96	H2
1939114	2043247	-26.015	1939114	0.8748	1939114.0	96	C2H2
2124688	2124868	0.000	2124688	0.8394	2124688.0	96	 
1945620	1950844	-2.017	1945620	0.9332	1945620.0	96	H2
1873577	1884236	-3.018	1873577	0.8401	1873577.0	96	 
2050422	2055749	-2.052	2050422	0.9019	2050422.0	96	 
2139922	2140679	0.000	2139922	0.857	2139922.0	96	 
1940765	2045900	-26.016	1940765	0.9175	1940765.0	96	C2H2
1886556	2050653	-38.015	1886556	0.9004	1886556.0	96	C3H2
2042899	2044294	0.000	2042899	0.8531	2042899.0	96	 
1939335	1945667	-2.017	1939335	0.8375	1939335.0	96	H2
1835460	1945623	-26.017	1835460	0.9343	1835460.0	96	C2H2
1835246	1945664	-26.016	1835246	0.9385	1835246.0	96	C2H2
1945528	1946300	0.000	1945528	0.9117	1945528.0	96	 
1828312	1837030	-2.015	1828312	0.9011	1828312.0	96	H2
1945620	1945759	0.000	1945620	0.9334	1945620.0	96	 
1827015	1939265	-26.016	1827015	0.9029	1827015.0	96	C2H2
1873577	1879904	-2.015	1873577	0.8947	1873577.0	96	H2
1827011	1945667	-28.032	1827011	0.8542	1827011.0	96	C2H4
1939114	2124680	-43.989	1939114	0.8899	1939114.0	96	CO2
1879972	2050650	-40.030	1879972	0.9177	1879972.0	96	C3H4
1885131	1950844	-14.017	1885131	0.9534	1885131.0	96	methanol (-H2O):CH2
1879972	1947403	-14.016	1879972	0.9426	1879972.0	96	methanol (-H2O):CH2
1879972	1886556	-2.015	1879972	0.8936	1879972.0	96	H2
1939265	2124680	-43.989	1939265	0.8677	1939265.0	96	CO2
1886556	1947410	-12.004	1886556	0.8998	1886556.0	96	C
2044294	2151825	-26.015	2044294	0.7406	2044294.0	96	C2H2
1953248	2055748	-26.014	1953248	0.9063	1953248.0	96	C2H2
1837030	1947469	-26.015	1837030	0.9141	1837030.0	96	C2H2
2055749	2055767	-0.001	2055749	0.9197	2055749.0	96	 
1938935	1940765	-0.035	1938935	0.9147	1938935.0	96	 
1940765	2050650	-28.032	1940765	0.9431	1940765.0	96	C2H4
1953226	2055767	-26.016	1953226	0.9215	1953226.0	96	C2H2
1939245	1945695	-2.015	1939245	0.8838	1939245.0	96	H2
1945528	2055066	-28.032	1945528	0.8949	1945528.0	96	C2H4
1947403	1947410	-0.003	1947403	0.9805	1947403.0	96	 
1827015	1939114	-26.016	1827015	0.8777	1827015.0	96	C2H2
2050650	2055748	-2.016	2050650	0.9205	2050650.0	96	H2
1886556	2055748	-40.031	1886556	0.9099	1886556.0	96	C3H4
1953248	2055767	-26.015	1953248	0.9293	1953248.0	96	C2H2
1945606	1946300	0.000	1945606	0.8976	1945606.0	96	 
2042899	2044058	0.001	2042899	0.8156	2042899.0	96	 
1939295	2124680	-43.989	1939295	0.9191	1939295.0	96	CO2
1885131	1950913	-14.015	1885131	0.9357	1885131.0	96	methanol (-H2O):CH2
1879904	2050650	-40.031	1879904	0.9041	1879904.0	96	C3H4
1939335	2043247	-26.016	1939335	0.8438	1939335.0	96	C2H2
1879972	1940765	-11.998	1879972	0.8859	1879972.0	96	C
1940765	2050653	-28.032	1940765	0.8999	1940765.0	96	C2H4
1886556	1886563	0.000	1886556	0.9119	1886556.0	96	 
2050422	2055767	-2.053	2050422	0.9707	2050422.0	96	 
1939227	1939245	0.000	1939227	0.9586	1939227.0	96	 
1947403	2050650	-26.014	1947403	0.9632	1947403.0	96	C2H2
1939295	1945606	-2.015	1939295	0.916	1939295.0	96	H2
1945470	1945548	0.000	1945470	0.9157	1945470.0	96	 
2124680	2139922	-4.032	2124680	0.8718	2124680.0	96	H4
1945528	1945548	0.000	1945528	0.9267	1945528.0	96	 
1945664	1945719	-0.001	1945664	0.9723	1945664.0	96	 
1947403	2045900	-23.998	1947403	0.9103	1947403.0	96	C2
1828312	1940765	-26.013	1828312	0.9204	1828312.0	96	C2H2
1945555	1945776	0.000	1945555	0.9462	1945555.0	96	 
1945561	1945664	0.000	1945561	0.9233	1945561.0	96	 
1939265	1939335	0.001	1939265	0.8984	1939265.0	96	 
1945561	1945623	-0.001	1945561	0.9513	1945561.0	96	 
1885131	1950880	-14.016	1885131	0.9492	1885131.0	96	methanol (-H2O):CH2
1837030	1886563	-14.015	1837030	0.9051	1837030.0	96	methanol (-H2O):CH2
1945664	1997060	-16.031	1945664	0.9313	1945664.0	96	CH4
1835246	1885131	-14.016	1835246	0.9538	1835246.0	96	methanol (-H2O):CH2
1953226	2055738	-26.015	1953226	0.8883	1953226.0	96	C2H2
1938935	2050422	-28.031	1938935	0.9378	1938935.0	96	C2H4
1945623	1950913	-2.014	1945623	0.9424	1945623.0	96	H2
1939227	1950695	-4.031	1939227	0.9035	1939227.0	96	H4
1828312	1886556	-16.030	1828312	0.893	1828312.0	96	CH4
1828312	1947403	-28.031	1828312	0.9568	1828312.0	96	C2H4
1827015	1945776	-28.032	1827015	0.954	1827015.0	96	C2H4
1950913	1997060	-14.016	1950913	0.9202	1950913.0	96	methanol (-H2O):CH2
1947410	2055748	-28.027	1947410	0.926	1947410.0	96	C2H4
1945667	1945870	0.001	1945667	0.8426	1945667.0	96	 
1945620	1945623	-0.001	1945620	0.9803	1945620.0	96	 
1939227	1939295	0.000	1939227	0.9636	1939227.0	96	 
1939227	1945548	-2.015	1939227	0.8959	1939227.0	96	H2
1835246	1945623	-26.017	1835246	0.944	1835246.0	96	C2H2
1939295	1945695	-2.015	1939295	0.918	1939295.0	96	H2
1950675	1950695	0.000	1950675	0.9827	1950675.0	96	 
1940774	2045900	-26.015	1940774	0.8284	1940774.0	96	C2H2
1939265	1939295	0.000	1939265	0.9067	1939265.0	96	 
1939245	1939295	0.000	1939245	0.9374	1939245.0	96	 
1953226	2055748	-26.015	1953226	0.8957	1953226.0	96	C2H2
1835460	1950913	-28.031	1835460	0.9721	1835460.0	96	C2H4
1945470	1945606	0.000	1945470	0.9182	1945470.0	96	 
1837026	1953248	-28.033	1837026	0.8938	1837026.0	96	C2H4
1828312	2050653	-54.045	1828312	0.9014	1828312.0	96	C4H6
1886563	1953248	-14.017	1886563	0.9185	1886563.0	96	methanol (-H2O):CH2
1835460	1885133	-14.016	1835460	0.9339	1835460.0	96	methanol (-H2O):CH2
1939295	1945548	-2.015	1939295	0.8865	1939295.0	96	H2
1835236	1945759	-26.015	1835236	0.9378	1835236.0	96	C2H2
1837026	1837030	-0.001	1837026	0.8851	1837026.0	96	 
1947469	1953248	-2.017	1947469	0.915	1947469.0	96	H2
2132132	2139922	-2.016	2132132	0.8385	2132132.0	96	H2
1885131	1885133	0.000	1885131	0.9659	1885131.0	96	 
1886556	1953248	-14.017	1886556	0.9179	1886556.0	96	methanol (-H2O):CH2
2124688	2124705	0.001	2124688	0.8232	2124688.0	96	 
1886563	1953226	-14.016	1886563	0.9196	1886563.0	96	methanol (-H2O):CH2
1938935	2042899	-26.016	1938935	0.8414	1938935.0	96	C2H2
1945561	1945719	-0.001	1945561	0.9586	1945561.0	96	 
1828312	1879904	-14.014	1828312	0.925	1828312.0	96	methanol (-H2O):CH2
1835082	1950695	-28.031	1835082	0.9704	1835082.0	96	C2H4
1835460	1950880	-28.032	1835460	0.975	1835460.0	96	C2H4
1945561	1945620	0.000	1945561	0.9568	1945561.0	96	 
2226165	2317072	-17.025	2226165	0.8732	2226165.0	100	adduct_rel_H_NH4 or NH3
2077364	2156885	-17.026	2077364	0.8601	2077364.0	100	adduct_rel_H_NH4 or NH3
2170847	2427211	-62.931	2170847	0.8869	2170847.0	100	 
2077335	2077387	0.000	2077335	0.8438	2077335.0	100	 
2414184	2418477	-2.016	2414184	0.8381	2414184.0	100	H2
2170810	2313277	-28.031	2170810	0.8979	2170810.0	100	C2H4
2102651	2226323	-30.010	2102651	0.806	2102651.0	100	CH2O
2414181	2418407	-2.015	2414181	0.7791	2414181.0	100	H2
2170810	2170847	0.000	2170810	0.9514	2170810.0	100	 
2002802	2101818	-18.010	2002802	0.9552	2002802.0	100	H2O
2101719	2102249	0.000	2101719	0.9346	2101719.0	100	 
2427211	2427221	0.001	2427211	0.9611	2427211.0	100	 
2101818	2226165	-30.010	2101818	0.8969	2101818.0	100	CH2O
2492229	2492252	0.001	2492229	0.8252	2492229.0	100	 
2077348	2077387	0.001	2077348	0.8822	2077348.0	100	 
2427211	2492252	-17.026	2427211	0.8285	2427211.0	100	adduct_rel_H_NH4 or NH3
1953026	1995913	-13.997	1953026	0.7563	1953026.0	100	 
2414142	2418407	-2.016	2414142	0.7472	2414142.0	100	H2
2427211	2589692	-51.136	2427211	0.8544	2427211.0	100	 
2102027	2313277	-45.057	2102027	0.8847	2102027.0	100	C2H7N
2414184	2418407	-2.016	2414184	0.7553	2414184.0	100	H2
2101719	2226165	-30.010	2101719	0.9087	2101719.0	100	CH2O
2418407	2418506	0.000	2418407	0.7183	2418407.0	100	 
2317072	2317132	-0.002	2317072	0.7755	2317072.0	100	 
2002608	2002990	-0.001	2002608	0.8866	2002608.0	100	 
2418453	2418477	-0.001	2418453	0.7159	2418453.0	100	 
2414142	2414165	0.000	2414142	0.7177	2414142.0	100	 
2102249	2170847	-17.026	2102249	0.9127	2102249.0	100	adduct_rel_H_NH4 or NH3
2492229	2492265	0.000	2492229	0.7665	2492229.0	100	 
2077364	2077387	0.000	2077364	0.8806	2077364.0	100	 
2492265	2677629	-65.068	2492265	0.788	2492265.0	100	 
2077335	2163005	-18.010	2077335	0.843	2077335.0	100	H2O
2102027	2102249	0.000	2102027	0.9662	2102027.0	100	 
2418453	2427225	-2.924	2418453	0.8589	2418453.0	100	 
2127390	2347746	-49.980	2127390	0.8409	2127390.0	100	 
2002802	2002990	0.000	2002802	0.9546	2002802.0	100	 
1995327	2077335	-18.010	1995327	0.8543	1995327.0	100	H2O
2002608	2002802	-0.001	2002608	0.8986	2002608.0	100	 
2102249	2427221	-79.956	2102249	0.8748	2102249.0	100	SO3:sulfate (-H2O)
